ÀÏÀÚ,¼Û±Ý,,ÇöÂû,,¸Å¸Å±âÁØÀ²,±âÁØÈ¯À²,´ë¹ÌÈ¯»êÀ²
,º¸³»½Ç¶§,¹ÞÀ¸½Ç¶§,»ç½Ç¶§,ÆÄ½Ç¶§,(ÀüÀÏ´ëºñ),,
2005.07.15,"1,049.00","1,029.00","1,057.18","1,020.82","1,039.00»ó½Â6.00","1,037.50",1.0000
2005.07.14,"1,043.00","1,023.00","1,051.07","1,014.93","1,033.00ÇÏ¶ô-6.00","1,037.70",1.0000
2005.07.13,"1,049.00","1,029.00","1,057.18","1,020.82","1,039.00","1,039.90",1.0000
2005.07.12,"1,049.00","1,029.00","1,057.18","1,020.82","1,039.00ÇÏ¶ô-4.70","1,045.60",1.0000
2005.07.11,"1,053.80","1,033.60","1,061.96","1,025.44","1,043.70ÇÏ¶ô-11.10","1,053.80",1.0000
2005.07.08,"1,065.00","1,044.60","1,073.25","1,036.35","1,054.80»ó½Â3.30","1,052.50",1.0000
2005.07.07,"1,061.60","1,041.40","1,069.90","1,033.10","1,051.50»ó½Â0.50","1,050.40",1.0000
2005.07.06,"1,061.10","1,040.90","1,069.39","1,032.61","1,051.00ÇÏ¶ô-2.00","1,045.00",1.0000
2005.07.05,"1,063.20","1,042.80","1,071.42","1,034.58","1,053.00»ó½Â10.00","1,040.00",1.0000
2005.07.04,"1,053.10","1,032.90","1,061.25","1,024.75","1,043.00»ó½Â10.00","1,030.30",1.0000
2005.07.01,"1,043.00","1,023.00","1,051.07","1,014.93","1,033.00»ó½Â6.00","1,028.80",1.0000
2005.06.30,"1,036.90","1,017.10","1,044.97","1,009.03","1,027.00ÇÏ¶ô-1.00","1,024.40",1.0000
2005.06.29,"1,037.90","1,018.10","1,045.99","1,010.01","1,028.00»ó½Â7.00","1,015.90",1.0000
2005.06.28,"1,030.90","1,011.10","1,038.86","1,003.14","1,021.00»ó½Â8.70","1,013.10",1.0000
2005.06.27,"1,022.10","1,002.50","1,030.01",994.59,"1,012.30ÇÏ¶ô-1.20","1,012.40",1.0000
2005.06.24,"1,023.30","1,003.70","1,031.23",995.77,"1,013.50»ó½Â2.90","1,010.10",1.0000
2005.06.23,"1,020.40","1,000.80","1,028.28",992.92,"1,010.60»ó½Â0.20","1,009.30",1.0000
2005.06.22,"1,020.20","1,000.60","1,028.08",992.72,"1,010.40ÇÏ¶ô-3.10","1,011.40",1.0000
2005.06.21,"1,023.30","1,003.70","1,031.23",995.77,"1,013.50»ó½Â5.30","1,008.10",1.0000
2005.06.20,"1,017.90",998.50,"1,025.84",990.56,"1,008.20ÇÏ¶ô-1.80","1,010.90",1.0000
2005.06.17,"1,019.70","1,000.30","1,027.67",992.33,"1,010.00ÇÏ¶ô-4.20","1,012.10",1.0000
2005.06.16,"1,024.00","1,004.40","1,031.94",996.46,"1,014.20»ó½Â0.20","1,014.60",1.0000
2005.06.15,"1,023.80","1,004.20","1,031.74",996.26,"1,014.00»ó½Â1.00","1,015.40",1.0000
2005.06.14,"1,022.80","1,003.20","1,030.72",995.28,"1,013.00ÇÏ¶ô-0.50","1,009.40",1.0000
2005.06.13,"1,023.30","1,003.70","1,031.23",995.77,"1,013.50»ó½Â7.20","1,005.70",1.0000
2005.06.10,"1,016.00",996.60,"1,023.91",988.69,"1,006.30»ó½Â2.10","1,005.20",1.0000
2005.06.09,"1,013.90",994.50,"1,021.77",986.63,"1,004.20ÇÏ¶ô-1.50","1,005.70",1.0000
2005.06.08,"1,015.40",996.00,"1,023.29",988.11,"1,005.70ÇÏ¶ô-0.70","1,004.50",1.0000
2005.06.07,"1,016.10",996.70,"1,024.01",988.79,"1,006.40ÇÏ¶ô-2.60","1,009.70",1.0000
2005.06.03,"1,018.70",999.30,"1,026.65",991.35,"1,009.00ÇÏ¶ô-4.50","1,013.70",1.0000
2005.06.02,"1,023.30","1,003.70","1,031.23",995.77,"1,013.50»ó½Â2.80","1,011.20",1.0000
2005.06.01,"1,020.50","1,000.90","1,028.38",993.02,"1,010.70»ó½Â3.50","1,005.50",1.0000
2005.05.31,"1,016.90",997.50,"1,024.82",989.58,"1,007.20»ó½Â4.70","1,002.50",1.0000
2005.05.30,"1,012.20",992.80,"1,020.04",984.96,"1,002.50","1,000.70",1.0000
2005.05.27,"1,012.20",992.80,"1,020.04",984.96,"1,002.50»ó½Â2.50","1,001.30",1.0000
2005.05.26,"1,009.70",990.30,"1,017.50",982.50,"1,000.00ÇÏ¶ô-0.70","1,000.30",1.0000
2005.05.25,"1,010.40",991.00,"1,018.21",983.19,"1,000.70","1,002.10",1.0000
2005.05.24,"1,010.40",991.00,"1,018.21",983.19,"1,000.70ÇÏ¶ô-3.70","1,006.90",1.0000
2005.05.23,"1,014.10",994.70,"1,021.97",986.83,"1,004.40","1,005.20",1.0000
2005.05.20,"1,014.10",994.70,"1,021.97",986.83,"1,004.40»ó½Â0.40","1,002.70",1.0000
2005.05.19,"1,013.70",994.30,"1,021.57",986.43,"1,004.00ÇÏ¶ô-1.20","1,006.50",1.0000
2005.05.18,"1,014.90",995.50,"1,022.79",987.61,"1,005.20»ó½Â0.70","1,005.50",1.0000
2005.05.17,"1,014.20",994.80,"1,022.07",986.93,"1,004.50ÇÏ¶ô-4.50","1,007.10",1.0000
2005.05.16,"1,018.70",999.30,"1,026.65",991.35,"1,009.00»ó½Â7.50","1,001.20",1.0000
2005.05.13,"1,011.20",991.80,"1,019.02",983.98,"1,001.50»ó½Â1.80","1,000.20",1.0000
2005.05.12,"1,009.30",990.10,"1,017.19",982.21,999.70»ó½Â2.70,999.40,1.0000
2005.05.11,"1,006.60",987.40,"1,014.44",979.56,997.00ÇÏ¶ô-3.00,"1,000.60",1.0000
2005.05.10,"1,009.70",990.30,"1,017.50",982.50,"1,000.00ÇÏ¶ô-0.80","1,001.60",1.0000
2005.05.09,"1,010.50",991.10,"1,018.31",983.29,"1,000.80»ó½Â1.30",999.60,1.0000
2005.05.06,"1,009.10",989.90,"1,016.99",982.01,999.50ÇÏ¶ô-1.00,999.60,1.0000
2005.05.04,"1,010.20",990.80,"1,018.00",983.00,"1,000.50ÇÏ¶ô-1.90","1,001.90",1.0000
2005.05.03,"1,012.10",992.70,"1,019.94",984.86,"1,002.40»ó½Â1.20",999.80,1.0000
2005.05.02,"1,010.90",991.50,"1,018.72",983.68,"1,001.20»ó½Â9.20","1,001.80",1.0000
2005.04.29,"1,001.60",982.40,"1,009.36",974.64,992.00ÇÏ¶ô-10.60,"1,002.50",1.0000
2005.04.28,"1,012.30",992.90,"1,020.14",985.06,"1,002.60»ó½Â0.10","1,002.40",1.0000
2005.04.27,"1,012.20",992.80,"1,020.04",984.96,"1,002.50»ó½Â3.00",998.20,1.0000
2005.04.26,"1,009.10",989.90,"1,016.99",982.01,999.50»ó½Â0.60,999.50,1.0000
2005.04.25,"1,008.50",989.30,"1,016.38",981.42,998.90ÇÏ¶ô-4.10,"1,005.30",1.0000
2005.04.22,"1,012.70",993.30,"1,020.55",985.45,"1,003.00ÇÏ¶ô-4.00","1,006.80",1.0000
2005.04.21,"1,016.70",997.30,"1,024.62",989.38,"1,007.00ÇÏ¶ô-2.50","1,009.40",1.0000
2005.04.20,"1,019.20",999.80,"1,027.16",991.84,"1,009.50ÇÏ¶ô-4.40","1,014.50",1.0000
2005.04.19,"1,023.70","1,004.10","1,031.64",996.16,"1,013.90ÇÏ¶ô-4.60","1,021.50",1.0000
2005.04.18,"1,028.30","1,008.70","1,036.32","1,000.68","1,018.50ÇÏ¶ô-4.00","1,022.20",1.0000
2005.04.15,"1,032.40","1,012.60","1,040.39","1,004.61","1,022.50»ó½Â6.00","1,013.00",1.0000
2005.04.14,"1,026.30","1,006.70","1,034.28",998.72,"1,016.50»ó½Â5.10","1,012.50",1.0000
2005.04.13,"1,021.20","1,001.60","1,029.09",993.71,"1,011.40ÇÏ¶ô-1.10","1,012.00",1.0000
2005.04.12,"1,022.30","1,002.70","1,030.21",994.79,"1,012.50ÇÏ¶ô-1.00","1,014.30",1.0000
2005.04.11,"1,023.30","1,003.70","1,031.23",995.77,"1,013.50ÇÏ¶ô-1.60","1,014.00",1.0000
2005.04.08,"1,024.90","1,005.30","1,032.86",997.34,"1,015.10»ó½Â3.60","1,014.10",1.0000
2005.04.07,"1,021.30","1,001.70","1,029.20",993.80,"1,011.50ÇÏ¶ô-3.00","1,014.70",1.0000
2005.04.06,"1,024.30","1,004.70","1,032.25",996.75,"1,014.50ÇÏ¶ô-1.00","1,011.10",1.0000
2005.04.04,"1,025.30","1,005.70","1,033.27",997.73,"1,015.50»ó½Â7.70","1,013.10",1.0000
2005.04.01,"1,017.50",998.10,"1,025.43",990.17,"1,007.80ÇÏ¶ô-4.20","1,017.60",1.0000
2005.03.31,"1,021.80","1,002.20","1,029.71",994.29,"1,012.00ÇÏ¶ô-11.50","1,024.30",1.0000
2005.03.30,"1,033.40","1,013.60","1,041.41","1,005.59","1,023.50»ó½Â4.40","1,019.00",1.0000
2005.03.29,"1,028.90","1,009.30","1,036.93","1,001.27","1,019.10»ó½Â2.10","1,016.30",1.0000
2005.03.28,"1,026.80","1,007.20","1,034.79",999.21,"1,017.00»ó½Â2.60","1,013.10",1.0000
2005.03.25,"1,024.20","1,004.60","1,032.15",996.65,"1,014.40»ó½Â1.10","1,012.40",1.0000
2005.03.24,"1,023.10","1,003.50","1,031.03",995.57,"1,013.30»ó½Â4.70","1,011.50",1.0000
2005.03.23,"1,018.30",998.90,"1,026.25",990.95,"1,008.60ÇÏ¶ô-0.70","1,012.20",1.0000
2005.03.22,"1,019.00",999.60,"1,026.96",991.64,"1,009.30ÇÏ¶ô-0.70","1,007.40",1.0000
2005.03.21,"1,019.70","1,000.30","1,027.67",992.33,"1,010.00»ó½Â5.10","1,002.90",1.0000
2005.03.18,"1,014.60",995.20,"1,022.48",987.32,"1,004.90»ó½Â4.20","1,002.60",1.0000
2005.03.17,"1,010.40",991.00,"1,018.21",983.19,"1,000.70ÇÏ¶ô-2.30","1,003.70",1.0000
2005.03.16,"1,012.70",993.30,"1,020.55",985.45,"1,003.00ÇÏ¶ô-0.80","1,003.20",1.0000
2005.03.15,"1,013.50",994.10,"1,021.36",986.24,"1,003.80»ó½Â2.80",999.90,1.0000
2005.03.14,"1,010.70",991.30,"1,018.51",983.49,"1,001.00»ó½Â0.60","1,000.70",1.0000
2005.03.11,"1,010.10",990.70,"1,017.90",982.90,"1,000.40»ó½Â0.10",998.40,1.0000
2005.03.10,"1,010.00",990.60,"1,017.80",982.80,"1,000.30»ó½Â1.30","1,002.10",1.0000
2005.03.09,"1,008.60",989.40,"1,016.48",981.52,999.00ÇÏ¶ô-5.30,"1,004.30",1.0000
2005.03.08,"1,014.00",994.60,"1,021.87",986.73,"1,004.30ÇÏ¶ô-0.30","1,004.70",1.0000
2005.03.07,"1,014.30",994.90,"1,022.18",987.02,"1,004.60ÇÏ¶ô-3.60","1,007.80",1.0000
2005.03.04,"1,017.90",998.50,"1,025.84",990.56,"1,008.20»ó½Â1.90","1,006.70",1.0000
2005.03.03,"1,016.00",996.60,"1,023.91",988.69,"1,006.30ÇÏ¶ô-1.00","1,006.80",1.0000
2005.03.02,"1,017.00",997.60,"1,024.92",989.68,"1,007.30»ó½Â1.30","1,004.80",1.0000
2005.02.28,"1,015.70",996.30,"1,023.60",988.40,"1,006.00ÇÏ¶ô-2.50","1,008.10",1.0000
2005.02.25,"1,018.20",998.80,"1,026.14",990.86,"1,008.50»ó½Â2.00","1,004.20",1.0000
2005.02.24,"1,016.20",996.80,"1,024.11",988.89,"1,006.50»ó½Â2.70","1,002.20",1.0000
2005.02.23,"1,013.50",994.10,"1,021.36",986.24,"1,003.80ÇÏ¶ô-2.20","1,015.30",1.0000
2005.02.22,"1,015.70",996.30,"1,023.60",988.40,"1,006.00ÇÏ¶ô-17.30","1,023.90",1.0000
2005.02.21,"1,033.20","1,013.40","1,041.20","1,005.40","1,023.30ÇÏ¶ô-0.80","1,025.20",1.0000
2005.02.18,"1,034.00","1,014.20","1,042.02","1,006.18","1,024.10ÇÏ¶ô-1.50","1,025.80",1.0000
2005.02.17,"1,035.50","1,015.70","1,043.54","1,007.66","1,025.60ÇÏ¶ô-0.50","1,025.90",1.0000
2005.02.16,"1,036.00","1,016.20","1,044.05","1,008.15","1,026.10ÇÏ¶ô-0.60","1,026.70",1.0000
2005.02.15,"1,036.60","1,016.80","1,044.66","1,008.74","1,026.70»ó½Â1.60","1,026.70",1.0000
2005.02.14,"1,035.00","1,015.20","1,043.03","1,007.17","1,025.10ÇÏ¶ô-8.10","1,035.20",1.0000
2005.02.11,"1,043.20","1,023.20","1,051.28","1,015.12","1,033.20»ó½Â7.20","1,026.50",1.0000
2005.02.07,"1,035.90","1,016.10","1,043.95","1,008.05","1,026.00ÇÏ¶ô-0.60","1,026.70",1.0000
2005.02.04,"1,036.50","1,016.70","1,044.56","1,008.64","1,026.60»ó½Â1.60","1,027.90",1.0000
2005.02.03,"1,034.90","1,015.10","1,042.93","1,007.07","1,025.00ÇÏ¶ô-2.80","1,027.10",1.0000
2005.02.02,"1,037.70","1,017.90","1,045.78","1,009.82","1,027.80","1,027.50",1.0000
2005.02.01,"1,037.70","1,017.90","1,045.78","1,009.82","1,027.80»ó½Â2.20","1,026.40",1.0000
2005.01.31,"1,035.50","1,015.70","1,043.54","1,007.66","1,025.60»ó½Â1.50","1,026.40",1.0000
2005.01.28,"1,034.00","1,014.20","1,042.02","1,006.18","1,024.10ÇÏ¶ô-3.40","1,028.10",1.0000
2005.01.27,"1,037.40","1,017.60","1,045.48","1,009.52","1,027.50ÇÏ¶ô-4.10","1,033.40",1.0000
2005.01.26,"1,041.60","1,021.60","1,049.65","1,013.55","1,031.60»ó½Â0.30","1,031.40",1.0000
2005.01.25,"1,041.30","1,021.30","1,049.34","1,013.26","1,031.30ÇÏ¶ô-0.90","1,033.80",1.0000
2005.01.24,"1,042.20","1,022.20","1,050.26","1,014.14","1,032.20ÇÏ¶ô-5.90","1,037.50",1.0000
2005.01.21,"1,048.10","1,028.10","1,056.26","1,019.94","1,038.10»ó½Â4.60","1,032.10",1.0000
2005.01.20,"1,043.50","1,023.50","1,051.58","1,015.42","1,033.50»ó½Â2.60","1,033.40",1.0000
2005.01.19,"1,040.80","1,021.00","1,048.94","1,012.86","1,030.90ÇÏ¶ô-4.80","1,036.90",1.0000
2005.01.18,"1,045.70","1,025.70","1,053.82","1,017.58","1,035.70ÇÏ¶ô-0.20","1,035.80",1.0000
2005.01.17,"1,045.90","1,025.90","1,054.02","1,017.78","1,035.90ÇÏ¶ô-7.10","1,038.30",1.0000
2005.01.14,"1,053.10","1,032.90","1,061.25","1,024.75","1,043.00»ó½Â6.60","1,036.50",1.0000
2005.01.13,"1,046.40","1,026.40","1,054.53","1,018.27","1,036.40ÇÏ¶ô-4.60","1,041.20",1.0000
2005.01.12,"1,051.00","1,031.00","1,059.21","1,022.79","1,041.00ÇÏ¶ô-3.50","1,045.20",1.0000
2005.01.11,"1,054.60","1,034.40","1,062.77","1,026.23","1,044.50ÇÏ¶ô-9.50","1,053.20",1.0000
2005.01.10,"1,064.20","1,043.80","1,072.44","1,035.56","1,054.00»ó½Â2.50","1,052.90",1.0000
2005.01.07,"1,061.60","1,041.40","1,069.90","1,033.10","1,051.50ÇÏ¶ô-7.50","1,048.00",1.0000
2005.01.06,"1,069.20","1,048.80","1,077.53","1,040.47","1,059.00»ó½Â11.00","1,047.30",1.0000
2005.01.05,"1,058.10","1,037.90","1,066.34","1,029.66","1,048.00»ó½Â9.50","1,038.80",1.0000
2005.01.04,"1,048.50","1,028.50","1,056.67","1,020.33","1,038.50»ó½Â0.50","1,037.10",1.0000
2005.01.03,"1,048.00","1,028.00","1,056.16","1,019.84","1,038.00»ó½Â3.00","1,035.60",1.0000
2004.12.31,"1,045.00","1,025.00","1,053.11","1,016.89","1,035.00ÇÏ¶ô-6.50","1,043.80",1.0000
2004.12.30,"1,051.60","1,031.40","1,059.72","1,023.28","1,041.50»ó½Â0.50","1,043.20",1.0000
2004.12.29,"1,051.00","1,031.00","1,059.21","1,022.79","1,041.00ÇÏ¶ô-1.50","1,042.40",1.0000
2004.12.28,"1,052.60","1,032.40","1,060.74","1,024.26","1,042.50ÇÏ¶ô-4.50","1,047.70",1.0000
2004.12.27,"1,057.10","1,036.90","1,065.32","1,028.68","1,047.00","1,046.20",1.0000
2004.12.24,"1,057.10","1,036.90","1,065.32","1,028.68","1,047.00ÇÏ¶ô-3.50","1,051.00",1.0000
2004.12.23,"1,060.60","1,040.40","1,068.88","1,032.12","1,050.50ÇÏ¶ô-3.00","1,056.50",1.0000
2004.12.22,"1,063.70","1,043.30","1,071.93","1,035.07","1,053.50ÇÏ¶ô-2.00","1,055.40",1.0000
2004.12.21,"1,065.70","1,045.30","1,073.97","1,037.03","1,055.50ÇÏ¶ô-3.00","1,058.10",1.0000
2004.12.20,"1,068.70","1,048.30","1,077.02","1,039.98","1,058.50ÇÏ¶ô-1.50","1,058.80",1.0000
2004.12.17,"1,070.20","1,049.80","1,078.55","1,041.45","1,060.00»ó½Â3.50","1,055.60",1.0000
2004.12.16,"1,066.70","1,046.30","1,074.98","1,038.02","1,056.50ÇÏ¶ô-4.50","1,060.70",1.0000
2004.12.15,"1,071.20","1,050.80","1,079.56","1,042.44","1,061.00»ó½Â3.00","1,056.10",1.0000
2004.12.14,"1,068.20","1,047.80","1,076.51","1,039.49","1,058.00ÇÏ¶ô-4.00","1,061.10",1.0000
2004.12.13,"1,072.30","1,051.70","1,080.58","1,043.42","1,062.00ÇÏ¶ô-5.50","1,062.80",1.0000
2004.12.10,"1,077.80","1,057.20","1,086.18","1,048.82","1,067.50»ó½Â11.00","1,056.80",1.0000
2004.12.09,"1,066.70","1,046.30","1,074.98","1,038.02","1,056.50ÇÏ¶ô-2.50","1,052.20",1.0000
2004.12.08,"1,069.20","1,048.80","1,077.53","1,040.47","1,059.00»ó½Â17.00","1,042.10",1.0000
2004.12.07,"1,052.10","1,031.90","1,060.23","1,023.77","1,042.00»ó½Â1.00","1,038.30",1.0000
2004.12.06,"1,051.00","1,031.00","1,059.21","1,022.79","1,041.00ÇÏ¶ô-6.00","1,044.90",1.0000
2004.12.03,"1,057.10","1,036.90","1,065.32","1,028.68","1,047.00»ó½Â5.50","1,042.10",1.0000
2004.12.02,"1,051.60","1,031.40","1,059.72","1,023.28","1,041.50ÇÏ¶ô-5.00","1,047.10",1.0000
2004.12.01,"1,056.60","1,036.40","1,064.81","1,028.19","1,046.50ÇÏ¶ô-0.50","1,048.10",1.0000
2004.11.30,"1,057.10","1,036.90","1,065.32","1,028.68","1,047.00»ó½Â0.50","1,047.90",1.0000
2004.11.29,"1,056.60","1,036.40","1,064.81","1,028.19","1,046.50","1,048.90",1.0000
2004.11.26,"1,056.60","1,036.40","1,064.81","1,028.19","1,046.50ÇÏ¶ô-8.50","1,060.30",1.0000
2004.11.25,"1,065.20","1,044.80","1,073.46","1,036.54","1,055.00ÇÏ¶ô-11.50","1,065.40",1.0000
2004.11.24,"1,076.80","1,056.20","1,085.16","1,047.84","1,066.50»ó½Â0.50","1,064.50",1.0000
2004.11.23,"1,076.30","1,055.70","1,084.65","1,047.35","1,066.00»ó½Â1.00","1,063.70",1.0000
2004.11.22,"1,075.30","1,054.70","1,083.63","1,046.37","1,065.00ÇÏ¶ô-4.00","1,068.60",1.0000
2004.11.19,"1,079.30","1,058.70","1,087.70","1,050.30","1,069.00»ó½Â3.60","1,069.50",1.0000
2004.11.18,"1,075.70","1,055.10","1,084.04","1,046.76","1,065.40ÇÏ¶ô-14.60","1,088.20",1.0000
2004.11.17,"1,090.40","1,069.60","1,098.90","1,061.10","1,080.00ÇÏ¶ô-10.50","1,093.10",1.0000
2004.11.16,"1,101.00","1,080.00","1,109.58","1,071.42","1,090.50ÇÏ¶ô-1.50","1,096.90",1.0000
2004.11.15,"1,102.50","1,081.50","1,111.11","1,072.89","1,092.00ÇÏ¶ô-12.50","1,108.00",1.0000
2004.11.12,"1,115.20","1,093.80","1,123.82","1,085.18","1,104.50ÇÏ¶ô-8.00","1,112.40",1.0000
2004.11.11,"1,123.20","1,101.80","1,131.96","1,093.04","1,112.50»ó½Â2.50","1,109.00",1.0000
2004.11.10,"1,120.70","1,099.30","1,129.42","1,090.58","1,110.00»ó½Â6.50","1,104.40",1.0000
2004.11.09,"1,114.20","1,092.80","1,122.81","1,084.19","1,103.50ÇÏ¶ô-1.80","1,105.90",1.0000
2004.11.08,"1,116.00","1,094.60","1,124.64","1,085.96","1,105.30ÇÏ¶ô-5.20","1,110.90",1.0000
2004.11.05,"1,121.20","1,099.80","1,129.93","1,091.07","1,110.50ÇÏ¶ô-3.00","1,114.60",1.0000
2004.11.04,"1,124.30","1,102.70","1,132.98","1,094.02","1,113.50ÇÏ¶ô-2.70","1,116.70",1.0000
2004.11.03,"1,127.00","1,105.40","1,135.73","1,096.67","1,116.20»ó½Â1.20","1,117.60",1.0000
2004.11.02,"1,125.80","1,104.20","1,134.51","1,095.49","1,115.00ÇÏ¶ô-3.50","1,117.40",1.0000
2004.11.01,"1,129.30","1,107.70","1,138.07","1,098.93","1,118.50»ó½Â1.00","1,122.30",1.0000
2004.10.29,"1,128.30","1,106.70","1,137.05","1,097.95","1,117.50ÇÏ¶ô-6.50","1,126.00",1.0000
2004.10.28,"1,134.90","1,113.10","1,143.67","1,104.33","1,124.00ÇÏ¶ô-2.00","1,130.70",1.0000
2004.10.27,"1,136.90","1,115.10","1,145.70","1,106.30","1,126.00ÇÏ¶ô-7.00","1,134.30",1.0000
2004.10.26,"1,143.90","1,122.10","1,152.82","1,113.18","1,133.00ÇÏ¶ô-2.00","1,136.00",1.0000
2004.10.25,"1,146.00","1,124.00","1,154.86","1,115.14","1,135.00ÇÏ¶ô-5.50","1,141.10",1.0000
2004.10.22,"1,151.50","1,129.50","1,160.45","1,120.55","1,140.50ÇÏ¶ô-0.50","1,141.90",1.0000
2004.10.21,"1,152.00","1,130.00","1,160.96","1,121.04","1,141.00ÇÏ¶ô-2.00","1,142.70",1.0000
2004.10.20,"1,154.00","1,132.00","1,163.00","1,123.00","1,143.00ÇÏ¶ô-2.00","1,144.70",1.0000
2004.10.19,"1,156.10","1,133.90","1,165.03","1,124.97","1,145.00»ó½Â1.50","1,143.90",1.0000
2004.10.18,"1,154.50","1,132.50","1,163.51","1,123.49","1,143.50ÇÏ¶ô-2.00","1,145.40",1.0000
2004.10.15,"1,156.60","1,134.40","1,165.54","1,125.46","1,145.50»ó½Â0.50","1,147.50",1.0000
2004.10.14,"1,156.10","1,133.90","1,165.03","1,124.97","1,145.00ÇÏ¶ô-2.30","1,146.20",1.0000
2004.10.13,"1,158.40","1,136.20","1,167.37","1,127.23","1,147.30»ó½Â1.30","1,147.60",1.0000
2004.10.12,"1,157.10","1,134.90","1,166.05","1,125.95","1,146.00ÇÏ¶ô-1.00","1,146.00",1.0000
2004.10.11,"1,158.10","1,135.90","1,167.07","1,126.93","1,147.00ÇÏ¶ô-1.00","1,149.90",1.0000
2004.10.08,"1,159.10","1,136.90","1,168.09","1,127.91","1,148.00ÇÏ¶ô-2.00","1,151.80",1.0000
2004.10.07,"1,161.10","1,138.90","1,170.12","1,129.88","1,150.00ÇÏ¶ô-2.00","1,150.50",1.0000
2004.10.06,"1,163.10","1,140.90","1,172.16","1,131.84","1,152.00»ó½Â2.00","1,148.20",1.0000
2004.10.05,"1,161.10","1,138.90","1,170.12","1,129.88","1,150.00»ó½Â0.50","1,149.80",1.0000
2004.10.04,"1,160.60","1,138.40","1,169.61","1,129.39","1,149.50»ó½Â2.00","1,148.00",1.0000
2004.10.01,"1,158.60","1,136.40","1,167.58","1,127.42","1,147.50ÇÏ¶ô-4.50","1,152.70",1.0000
2004.09.30,"1,163.10","1,140.90","1,172.16","1,131.84","1,152.00»ó½Â2.50","1,147.90",1.0000
2004.09.24,"1,160.60","1,138.40","1,169.61","1,129.39","1,149.50»ó½Â3.00","1,147.30",1.0000
2004.09.23,"1,157.60","1,135.40","1,166.56","1,126.44","1,146.50»ó½Â2.30","1,144.80",1.0000
2004.09.22,"1,155.20","1,133.20","1,164.22","1,124.18","1,144.20ÇÏ¶ô-2.30","1,145.90",1.0000
2004.09.21,"1,157.60","1,135.40","1,166.56","1,126.44","1,146.50»ó½Â0.50","1,147.10",1.0000
2004.09.20,"1,157.10","1,134.90","1,166.05","1,125.95","1,146.00ÇÏ¶ô-0.50","1,145.40",1.0000
2004.09.17,"1,157.60","1,135.40","1,166.56","1,126.44","1,146.50»ó½Â0.50","1,146.30",1.0000
2004.09.16,"1,157.10","1,134.90","1,166.05","1,125.95","1,146.00»ó½Â1.50","1,144.40",1.0000
2004.09.15,"1,155.60","1,133.40","1,164.52","1,124.48","1,144.50ÇÏ¶ô-1.00","1,145.40",1.0000
2004.09.14,"1,156.60","1,134.40","1,165.54","1,125.46","1,145.50","1,145.00",1.0000
2004.09.13,"1,156.60","1,134.40","1,165.54","1,125.46","1,145.50ÇÏ¶ô-0.50","1,145.90",1.0000
2004.09.10,"1,157.10","1,134.90","1,166.05","1,125.95","1,146.00»ó½Â1.00","1,146.70",1.0000
2004.09.09,"1,156.10","1,133.90","1,165.03","1,124.97","1,145.00ÇÏ¶ô-5.00","1,149.30",1.0000
2004.09.08,"1,161.10","1,138.90","1,170.12","1,129.88","1,150.00ÇÏ¶ô-1.50","1,152.10",1.0000
2004.09.07,"1,162.60","1,140.40","1,171.65","1,131.35","1,151.50ÇÏ¶ô-1.00","1,152.80",1.0000
2004.09.06,"1,163.60","1,141.40","1,172.66","1,132.34","1,152.50»ó½Â2.50","1,148.80",1.0000
2004.09.03,"1,161.10","1,138.90","1,170.12","1,129.88","1,150.00ÇÏ¶ô-0.50","1,151.50",1.0000
2004.09.02,"1,161.60","1,139.40","1,170.63","1,130.37","1,150.50ÇÏ¶ô-1.20","1,151.20",1.0000
2004.09.01,"1,162.80","1,140.60","1,171.85","1,131.55","1,151.70ÇÏ¶ô-1.30","1,153.70",1.0000
2004.08.31,"1,164.10","1,141.90","1,173.17","1,132.83","1,153.00ÇÏ¶ô-1.50","1,153.80",1.0000
2004.08.30,"1,165.60","1,143.40","1,174.70","1,134.30","1,154.50»ó½Â2.00","1,152.30",1.0000
2004.08.27,"1,163.60","1,141.40","1,172.66","1,132.34","1,152.50ÇÏ¶ô-1.20","1,155.80",1.0000
2004.08.26,"1,164.80","1,142.60","1,173.88","1,133.52","1,153.70ÇÏ¶ô-2.30","1,156.50",1.0000
2004.08.25,"1,167.20","1,144.80","1,176.23","1,135.77","1,156.00","1,154.70",1.0000
2004.08.24,"1,167.20","1,144.80","1,176.23","1,135.77","1,156.00»ó½Â3.00","1,152.80",1.0000
2004.08.23,"1,164.10","1,141.90","1,173.17","1,132.83","1,153.00ÇÏ¶ô-1.30","1,154.60",1.0000
2004.08.20,"1,165.40","1,143.20","1,174.50","1,134.10","1,154.30ÇÏ¶ô-0.70","1,155.90",1.0000
2004.08.19,"1,166.20","1,143.80","1,175.21","1,134.79","1,155.00ÇÏ¶ô-2.80","1,157.70",1.0000
2004.08.18,"1,169.00","1,146.60","1,178.06","1,137.54","1,157.80»ó½Â0.10","1,157.80",1.0000
2004.08.17,"1,168.90","1,146.50","1,177.95","1,137.45","1,157.70ÇÏ¶ô-1.30","1,157.60",1.0000
2004.08.16,"1,170.20","1,147.80","1,179.28","1,138.72","1,159.00ÇÏ¶ô-3.30","1,162.20",1.0000
2004.08.13,"1,173.50","1,151.10","1,182.64","1,141.96","1,162.30»ó½Â4.80","1,158.80",1.0000
2004.08.12,"1,168.70","1,146.30","1,177.75","1,137.25","1,157.50ÇÏ¶ô-2.50","1,158.20",1.0000
